idno,netustm,ppltrst,vote,prtvtddk,lvpntyr,tygrtr,gndr,yrbrn,edlvddk,eduyrs,wkhct,wkhtot,grspnum,frlgrsp,inwtm
122742,,5.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1978,67,Male,1960,Folkeskole 9.-10. klasse,0.0,37.0,50,48000.0,,60.0
122759,60.0,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1967,,Male,1950,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",15.0,37.0,37,,,62.0
122792,120.0,6.0,Yes,Dansk Folkeparti - Danish People's Party,1964,Never too young,Female,1947,Folkeskole 6.-8. klasse,0.0,47.0,47,,,58.0
122816,90.0,7.0,Yes,Socialdemokratiet - The Social democrats,1984,60,Male,1963,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",3.0,37.0,37,30000.0,,71.0
122955,180.0,8.0,Yes,Alternativet - The Alternative,2012,50,Female,1994,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",18.0,40.0,40,30500.0,,56.0
122988,190.0,9.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1959,25,Male,1939,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",17.0,42.0,42,,,58.0
123024,,7.0,Yes,Dansk Folkeparti - Danish People's Party,2013,65,Female,1990,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16.0,32.0,32,24000.0,,54.0
123149,75.0,10.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1973,60,Male,1953,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",11.0,23.0,23,24000.0,,80.0
123228,30.0,10.0,Yes,Socialdemokratiet - The Social democrats,1966,65,Female,1947,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",4.0,37.0,37,,,86.0
123317,270.0,7.0,Yes,Dansk Folkeparti - Danish People's Party,2007,55,Male,1984,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",19.0,37.0,44,32000.0,36000.0,82.0
123322,150.0,9.0,Yes,Det Konservative Folkeparti - Conservative People's Party,1954,40,Male,1934,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16.0,37.0,40,,,117.0
123381,30.0,7.0,Yes,Socialdemokratiet - The Social democrats,1974,60,Female,1953,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",12.0,37.0,37,,,64.0
123414,300.0,8.0,Yes,Liberal Alliance - Liberal Alliance,2012,59,Male,1992,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",16.0,25.0,25,,,40.0
123440,360.0,8.0,Not eligible to vote,,"Still in parental home, never left 2 months",50,Female,2003,Folkeskole 9.-10. klasse,9.0,2.0,2,300.0,500.0,59.0
123452,420.0,5.0,Yes,Enhedslisten - Unity List - The Red-Green Alliance,2005,,Male,1985,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14.0,37.0,45,30000.0,,65.0
123466,120.0,8.0,Yes,,1987,62,Female,1967,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13.0,35.0,37,25000.0,,59.0
123521,240.0,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1982,50,Male,1967,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14.0,37.0,50,40000.0,,89.0
123534,900.0,6.0,Yes,Socialdemokratiet - The Social democrats,1988,18,Female,1971,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16.0,31.0,31,,,136.0
123613,45.0,8.0,Yes,Socialdemokratiet - The Social democrats,1980,50,Male,1963,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",15.0,37.0,37,27000.0,,43.0
123620,90.0,8.0,Yes,Det Radikale Venstre - The Radical Liberal Party,2016,30,Female,1997,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13.0,25.0,7,11500.0,15000.0,60.0
123647,120.0,5.0,Yes,,1991,25,Male,1968,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13.0,10.0,10,,,65.0
123649,300.0,2.0,,,1990,,Female,1965,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",13.0,35.0,40,,,84.0
123743,600.0,9.0,Yes,Socialdemokratiet - The Social democrats,2014,30,Female,1996,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",15.0,12.0,12,,,55.0
123969,120.0,6.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1963,Never too young,Female,1945,Universitetsbachelor. 1. del af kandidatuddannelse,16.0,37.0,40,,,63.0
124032,270.0,6.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1990,50,Female,1971,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13.0,36.0,37,30000.0,,62.0
124033,30.0,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1965,55,Male,1950,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",11.0,37.0,40,,,95.0
124044,90.0,5.0,Yes,Socialdemokratiet - The Social democrats,2003,Never too young,Male,1982,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",22.0,37.0,42,25000.0,30000.0,65.0
124047,,5.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1952,50,Female,1935,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",12.0,37.0,37,,,69.0
124128,180.0,7.0,Yes,Socialdemokratiet - The Social democrats,1985,60,Male,1966,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13.0,37.0,45,41000.0,30000.0,63.0
124131,150.0,9.0,Yes,,2000,60,Female,1983,"Forskeruddannelse. Ph.d., doktor",21.0,37.0,37,34000.0,38000.0,74.0
124170,,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1989,Never too young,Female,1970,Folkeskole 9.-10. klasse,11.0,,,,,62.0
124189,480.0,7.0,Yes,Alternativet - The Alternative,2006,55,Male,1985,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",19.0,,41,27000.0,,39.0
124190,120.0,4.0,Yes,Socialdemokratiet - The Social democrats,1969,Never too young,Female,1952,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",10.0,27.0,7,,,64.0
124256,600.0,9.0,Yes,Det Radikale Venstre - The Radical Liberal Party,2000,64,Female,1977,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",5.0,37.0,50,56000.0,62000.0,58.0
124453,,4.0,No,,2008,,Female,1990,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",12.0,30.0,30,,,48.0
124470,600.0,8.0,Yes,Socialdemokratiet - The Social democrats,2016,60,Female,1994,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",15.0,6.0,6,,,52.0
124709,60.0,5.0,Yes,Socialdemokratiet - The Social democrats,1985,,Male,1965,Folkeskole 9.-10. klasse,11.0,37.0,45,40000.0,,63.0
124713,30.0,6.0,Not eligible to vote,,1999,64,Male,1978,Folkeskole 9.-10. klasse,9.0,37.0,38,23000.0,30000.0,70.0
124899,480.0,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1994,60,Female,1972,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16.0,37.0,37,46500.0,,77.0
125022,120.0,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1992,60,Female,1972,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",18.0,37.0,39,37000.0,,49.0
125046,,8.0,Yes,SF Socialistisk Folkeparti - Socialist People's Party,1977,Never too young,Female,1957,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",19.0,37.0,37,,,35.0
125067,420.0,5.0,Yes,,2003,70,Male,1982,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",12.0,23.0,23,12000.0,,76.0
125101,720.0,8.0,Yes,Det Radikale Venstre - The Radical Liberal Party,2014,50,Female,1992,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",17.0,37.0,45,27700.0,,45.0
125249,480.0,7.0,Yes,Dansk Folkeparti - Danish People's Party,"Still in parental home, never left 2 months",40,Male,1996,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",14.0,37.0,42,,,48.0
125278,,8.0,Yes,Dansk Folkeparti - Danish People's Party,1964,60,Male,1943,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",11.0,37.0,42,,,87.0
125320,300.0,8.0,Yes,Det Radikale Venstre - The Radical Liberal Party,1986,60,Male,1965,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",6.0,37.0,37,41000.0,50000.0,51.0
125351,15.0,7.0,Yes,,1958,55,Female,1942,Folkeskole 6.-8. klasse,7.0,20.0,20,,,68.0
125381,75.0,7.0,Yes,Socialdemokratiet - The Social democrats,1954,49,Male,1932,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",16.0,45.0,45,,,91.0
125417,60.0,8.0,Yes,Socialdemokratiet - The Social democrats,1969,60,Male,1950,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",11.0,37.0,37,,,71.0
125538,671.0,6.0,Yes,Dansk Folkeparti - Danish People's Party,1988,62,Female,1979,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",15.0,37.0,43,26000.0,30000.0,60.0
125620,30.0,9.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1969,60,Male,1947,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16.0,37.0,50,,,47.0
125623,120.0,8.0,Yes,Socialdemokratiet - The Social democrats,1974,Never too young,Female,1954,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",16.0,0.0,7,,,186.0
125686,90.0,5.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1978,66,Male,1957,Folkeskole 9.-10. klasse,0.0,37.0,42,33000.0,36000.0,61.0
125722,480.0,6.0,Yes,Alternativet - The Alternative,1978,70,Male,1962,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16.0,37.0,45,86000.0,,88.0
125805,180.0,10.0,Yes,Socialdemokratiet - The Social democrats,1970,60,Male,1948,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",22.0,39.0,39,,,52.0
125812,300.0,8.0,Yes,Dansk Folkeparti - Danish People's Party,1992,55,Male,1975,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",12.0,36.0,38,34000.0,,45.0
125954,30.0,5.0,Yes,Socialdemokratiet - The Social democrats,1960,65,Female,1945,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",35.0,37.0,37,,,53.0
125978,180.0,6.0,Yes,Dansk Folkeparti - Danish People's Party,1978,40,Male,1961,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",16.0,37.0,45,31400.0,,75.0
126175,120.0,7.0,Not eligible to vote,,2001,50,Female,1979,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",15.0,37.0,37,26000.0,,60.0
126195,180.0,5.0,Not eligible to vote,,"Still in parental home, never left 2 months",65,Female,1998,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",0.0,25.0,25,10000.0,,48.0
126234,360.0,8.0,Not eligible to vote,,"Still in parental home, never left 2 months",64,Female,1999,Folkeskole 9.-10. klasse,13.0,12.0,15,7000.0,,57.0
126257,420.0,8.0,Yes,,1978,60,Female,1962,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",7.0,37.0,40,,,76.0
126325,,9.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1950,50,Female,1935,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",16.0,37.0,37,,,63.0
126351,120.0,9.0,Yes,Liberal Alliance - Liberal Alliance,2013,60,Male,1991,Universitetsbachelor. 1. del af kandidatuddannelse,17.0,37.0,45,30000.0,,74.0
126352,600.0,10.0,Yes,,1990,65,Female,1970,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",8.0,37.0,39,50000.0,,50.0
126447,180.0,9.0,Yes,Other,1984,65,Female,1965,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",23.0,30.0,30,30000.0,,63.0
126465,45.0,8.0,Yes,Socialdemokratiet - The Social democrats,1956,,Female,1936,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",17.0,37.0,37,,,75.0
126468,60.0,7.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1961,60,Male,1940,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",16.0,70.0,70,,,84.0
126469,120.0,5.0,Yes,SF Socialistisk Folkeparti - Socialist People's Party,2009,45,Female,1990,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14.0,37.0,40,22500.0,25000.0,41.0
126484,120.0,1.0,Yes,,1997,60,Female,1979,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",4.0,12.0,6,,,85.0
126495,90.0,5.0,Yes,Socialdemokratiet - The Social democrats,1965,58,Female,1947,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",14.0,30.0,30,,,52.0
126545,,1.0,Yes,Dansk Folkeparti - Danish People's Party,1977,Never too young,Male,1957,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",10.0,,90,,,78.0
126599,240.0,8.0,Yes,Dansk Folkeparti - Danish People's Party,1992,50,Male,1974,Folkeskole 9.-10. klasse,,37.0,37,,,
126625,180.0,7.0,Yes,Socialdemokratiet - The Social democrats,2012,60,Female,1992,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",17.0,30.0,30,,,72.0
126638,30.0,9.0,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1963,60,Female,1945,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",15.0,30.0,30,,,42.0
126647,,6.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",2006,55,Female,1986,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",3.0,37.0,37,23500.0,25500.0,67.0
126653,60.0,7.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1960,60,Male,1942,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",12.0,37.0,37,,,57.0
126659,,5.0,Yes,Dansk Folkeparti - Danish People's Party,1960,50,Female,1946,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",9.0,37.0,45,,,58.0
126693,,5.0,Yes,,1960,Never too young,Female,1942,Folkeskole 6.-8. klasse,,45.0,45,,,55.0
126742,90.0,8.0,Yes,Dansk Folkeparti - Danish People's Party,1963,65,Female,1942,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13.0,37.0,37,,,59.0
126771,360.0,7.0,Not eligible to vote,,"Still in parental home, never left 2 months",18,Male,2000,Folkeskole 9.-10. klasse,2.0,37.0,37,13500.0,,24.0
126949,60.0,7.0,Yes,SF Socialistisk Folkeparti - Socialist People's Party,2004,60,Female,1983,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",19.0,30.0,33,26500.0,,56.0
126952,240.0,7.0,Yes,Dansk Folkeparti - Danish People's Party,1997,55,Male,1977,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13.0,37.0,37,,,48.0
127015,60.0,8.0,Yes,Enhedslisten - Unity List - The Red-Green Alliance,2002,55,Female,1986,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",13.0,37.0,37,,,77.0
127056,600.0,9.0,Not eligible to vote,,2006,50,Male,1998,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",20.0,40.0,40,21000.0,,88.0
127058,,4.0,No,,1980,Never too young,Male,1959,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",3.0,37.0,37,,,54.0
127075,,10.0,Yes,Dansk Folkeparti - Danish People's Party,1946,58,Female,1932,Folkeskole 6.-8. klasse,7.0,37.0,37,,,106.0
127113,60.0,7.0,Yes,Socialdemokratiet - The Social democrats,1967,60,Male,1948,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14.0,37.0,40,,,60.0
127234,60.0,6.0,No,,1991,60,Male,1963,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",15.0,37.0,37,35000.0,,40.0
127291,30.0,9.0,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1975,60,Female,1955,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",24.0,37.0,40,,,18.0
127306,120.0,9.0,Yes,Alternativet - The Alternative,2014,50,Female,1994,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13.0,8.0,6,,,49.0
127345,390.0,6.0,Yes,SF Socialistisk Folkeparti - Socialist People's Party,2011,49,Female,1992,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13.0,10.0,10,,,63.0
127429,,6.0,Yes,Socialdemokratiet - The Social democrats,1967,40,Male,1945,Folkeskole 6.-8. klasse,0.0,37.0,43,,,47.0
127435,420.0,10.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1977,58,Female,1961,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",14.0,30.0,30,27000.0,,48.0
127447,,6.0,No,,1964,65,Female,1947,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",9.0,37.0,45,,,58.0
127504,480.0,7.0,Yes,Alternativet - The Alternative,1995,60,Male,1979,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",19.0,6.0,6,,,77.0
127511,60.0,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1971,65,Male,1945,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",20.0,37.0,37,,,74.0
127576,30.0,7.0,No,,1995,50,Male,1973,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13.0,37.0,40,33000.0,,62.0
127622,60.0,10.0,Not eligible to vote,,1996,50,Female,1978,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",16.0,32.0,32,23000.0,25000.0,61.0
127641,120.0,8.0,Yes,Det Konservative Folkeparti - Conservative People's Party,1977,67,Male,1960,Folkeskole 6.-8. klasse,8.0,37.0,45,33000.0,,56.0
127701,,10.0,Yes,Dansk Folkeparti - Danish People's Party,1952,,Male,1938,Folkeskole 6.-8. klasse,8.0,37.0,37,,,59.0
128019,480.0,10.0,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1970,,Female,1956,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16.0,37.0,,400000.0,500000.0,69.0
128028,45.0,7.0,Yes,Socialdemokratiet - The Social democrats,1972,60,Male,1955,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",20.0,,45,,,83.0
128182,210.0,8.0,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1973,60,Male,1954,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",8.0,,37,,,67.0
128217,60.0,7.0,Yes,Socialdemokratiet - The Social democrats,1960,70,Female,1940,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",15.0,37.0,40,,,53.0
128278,120.0,8.0,Yes,Socialdemokratiet - The Social democrats,1976,59,Female,1956,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",15.0,15.0,20,,,59.0
128426,180.0,7.0,Yes,Socialdemokratiet - The Social democrats,1964,,Female,1948,Folkeskole 6.-8. klasse,7.0,37.0,37,,,82.0
128439,120.0,8.0,Yes,Socialdemokratiet - The Social democrats,1961,60,Male,1938,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",14.0,37.0,38,,,115.0
128445,180.0,7.0,Yes,Socialdemokratiet - The Social democrats,2009,60,Female,1992,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13.0,20.0,,20000.0,25000.0,57.0
128471,,8.0,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1983,60,Male,1968,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",18.0,37.0,37,35000.0,40000.0,43.0
128488,,6.0,Yes,Dansk Folkeparti - Danish People's Party,1953,50,Male,1933,Folkeskole 6.-8. klasse,8.0,40.0,40,,,81.0
128614,61.0,3.0,Yes,Dansk Folkeparti - Danish People's Party,1962,68,Male,1942,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",16.0,37.0,40,,,54.0
128645,480.0,9.0,Yes,Det Konservative Folkeparti - Conservative People's Party,1985,60,Female,1963,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",17.0,40.0,43,999999.0,,122.0
128685,120.0,7.0,Yes,,1978,50,Male,1953,Universitetsbachelor. 1. del af kandidatuddannelse,17.0,40.0,40,,,57.0
128797,180.0,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1994,55,Male,1976,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",11.0,37.0,37,43000.0,,45.0
128801,150.0,8.0,Yes,Det Konservative Folkeparti - Conservative People's Party,1990,60,Male,1966,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",16.0,37.0,39,40500.0,,41.0
128956,330.0,10.0,Yes,Socialdemokratiet - The Social democrats,2008,60,Female,1987,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",20.0,37.0,42,31500.0,38000.0,70.0
